movieId,title,genres,imdbId,tmdbId,poster_url,title_pt
60363,Zombie Strippers! (2008),Comedy|Horror,960890,13009.0,https://image.tmdb.org/t/p/w500/tDCBaOuzoaW3bfna1umIdywiTTS.jpg,As Strippers Zumbi
60365,Frosty the Snowman (1969),Animation|Children|Comedy|Fantasy|Musical,64349,13675.0,https://image.tmdb.org/t/p/w500/gw7ie4W3iW8nefnZ4kuw8dgYNM2.jpg,Frosty: O Boneco de Neve
60389,Battle for Haditha (2007),War,870211,14111.0,https://image.tmdb.org/t/p/w500/jHyRWich4t0CQtgHiN7nnrbcEVv.jpg,A Batalha por Haditha
60397,Mamma Mia! (2008),Comedy|Musical|Romance,795421,11631.0,https://image.tmdb.org/t/p/w500/xb3SnxHBLYUjpYU78C0qv0RLLtd.jpg,Mamma Mia!
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,1064932,8265.0,https://image.tmdb.org/t/p/w500/3KjmL2Xlg9pVi7yAnDfwf7ItFMj.jpg,A Riviera Não é Aqui
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller,479528,13022.0,https://image.tmdb.org/t/p/w500/ip7nVBDhT9J9blktI3WGWMWCWco.jpg,Morte Súbita
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,60550,13353.0,https://image.tmdb.org/t/p/w500/yY0d8jzrbSQeNjoT9ZXWptg2JEP.jpg,Charlie Brown e a Grande Abóbora
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,373051,88751.0,https://image.tmdb.org/t/p/w500/35AI4Bmo1JrEzgMOxOARRUT9Pn6.jpg,Viagem ao Centro da Terra: O Filme
60522,"Machine Girl, The (Kataude mashin gâru) (2008)",Action|Comedy|Fantasy|Horror|Thriller,1050160,13964.0,https://image.tmdb.org/t/p/w500/cGVo11RnEKLW3gmLsk7oNwqOPWO.jpg,The Machine Girl
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,765476,11260.0,https://image.tmdb.org/t/p/w500/sEzO5ls8mjsUbgdcYEbg57FQr7v.jpg,O Grande Dave
60735,Shotgun Stories (2007),Drama|Thriller,952682,12247.0,https://image.tmdb.org/t/p/w500/aeIlHt28Z8KmHcKEgl4oLHpwZ8M.jpg,Separados Pelo Sangue
60674,Stargate: Continuum (2008),Sci-Fi,929629,12914.0,https://image.tmdb.org/t/p/w500/75d7a2HHISANNA46oGsPyLroSOb.jpg,Stargate: Linha do Tempo
60538,Shrooms (2007),Horror|Thriller,492486,14456.0,https://image.tmdb.org/t/p/w500/pU4lcKfjf0U8pM036FHyoVGLev7.jpg,Alucinação
60647,Transsiberian (2008),Crime|Drama|Thriller,800241,6687.0,https://image.tmdb.org/t/p/w500/4Dl8qTuODdSpAiYOeH8zgW00Ud5.jpg,Expresso Transiberiano
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,409459,13183.0,https://image.tmdb.org/t/p/w500/xRy4XvdrarIOz1y52I8b2378XNS.jpg,Watchmen: O Filme
60737,Watching the Detectives (2007),Comedy|Romance,472205,22100.0,https://image.tmdb.org/t/p/w500/wm2TaGTXpy30WNLuZaqagIMbf1K.jpg,Watching the Detectives
60753,Felon (2008),Crime|Drama,1117385,13012.0,https://image.tmdb.org/t/p/w500/1eYGh6DETJFXQt5PWjV8lp8YZvx.jpg,Felon
60766,Man on Wire (2008),Documentary,1155592,14048.0,https://image.tmdb.org/t/p/w500/aizAiih55IcNgeQMSiyp7ExBdkY.jpg,O Equilibrista
60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical,63230,18846.0,https://image.tmdb.org/t/p/w500/oqnVoHW2aCOIFVHUCSxcm1XWeh9.jpg,The Little Drummer Boy
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller,765458,11910.0,https://image.tmdb.org/t/p/w500/t6HqXGne1LkRShTot23Hhlm3z5e.jpg,Hogfather
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,443701,8836.0,https://image.tmdb.org/t/p/w500/mtt7m7mjWcuq7XeEdbnVWUikVfu.jpg,Arquivo X: Eu Quero Acreditar
60756,Step Brothers (2008),Comedy,838283,12133.0,https://image.tmdb.org/t/p/w500/f5rtmcS7YK1l9Dr2sMWC39uG2Zx.jpg,Quase Irmãos
60832,Pathology (2008),Crime|Horror|Thriller,964539,12192.0,https://image.tmdb.org/t/p/w500/qvbb9jZT1lwhLNaRzZPyV9IbExs.jpg,Autópsia de um Crime
60857,"Tracey Fragments, The (2007)",Drama,801526,16725.0,https://image.tmdb.org/t/p/w500/9a99MNftmHNTLIYHfKXtGdAV6oF.jpg,The Tracey Fragments
60885,"Zone, The (La Zona) (2007)",Drama|Thriller,1039652,15865.0,https://image.tmdb.org/t/p/w500/tAnUU7OB6QdnmYEd0R9veXVCXBr.jpg,Zona do Crime
60894,"Edge of Love, The (2008)",Drama|Romance|War,819714,14061.0,https://image.tmdb.org/t/p/w500/qbPsEhkMUYiCCe2ZXfdh2siihUG.jpg,Amor Extremo
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,96126,43680.0,https://image.tmdb.org/t/p/w500/1XYwOhbalbXMvSsFhFX163AfPtr.jpg,Собачье сердце
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,805570,10185.0,https://image.tmdb.org/t/p/w500/3xfIcSAKz9Z95Q75DkQmSPM7JRw.jpg,O Último Trem
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,859163,1735.0,https://image.tmdb.org/t/p/w500/6UALrWIfzRKulEZOOF3RO5oMAwQ.jpg,A Múmia - Tumba do Imperador Dragão
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,497465,5038.0,https://image.tmdb.org/t/p/w500/vRhdEZCza5BUEQQJXyekyOhAILe.jpg,Vicky Cristina Barcelona
60943,Frozen River (2008),Drama,978759,10183.0,https://image.tmdb.org/t/p/w500/lsKeSYd3gq1QcGk2MI35MOMaef.jpg,Rio Congelado
60979,Batman: Gotham Knight (2008),Action|Animation|Crime,1117563,13851.0,https://image.tmdb.org/t/p/w500/jbsN2F0V0QIts4XFlCRKXOF3bAX.jpg,Batman: O Cavaleiro de Gotham
61011,"Walker, The (2007)",Drama|Mystery,783608,13251.0,https://image.tmdb.org/t/p/w500/dUW51emtAQv4RGsW7kDoNX9BmeO.jpg,O Acompanhante
61024,Pineapple Express (2008),Action|Comedy|Crime,910936,10189.0,https://image.tmdb.org/t/p/w500/2HKb56XPkoP2ig23Af6Ed7G6VKD.jpg,Segurando as Pontas
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,425637,12289.0,https://image.tmdb.org/t/p/w500/nx3PwYewzOBScymcjcF7EIysWxT.jpg,A Batalha dos 3 Reinos
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,1018785,10188.0,https://image.tmdb.org/t/p/w500/8oHzMzUoD7GHuFOB5lWjkwzGsn5.jpg,Quatro Amigas e um Jeans Viajante 2
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,942385,7446.0,https://image.tmdb.org/t/p/w500/wy7GVLCGTmOgbGvIMChVMNOMNao.jpg,Trovão Tropical
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,1185834,12180.0,https://image.tmdb.org/t/p/w500/nCZYnCkoDSfm00FOJ5qYnzkB82p.jpg,Star Wars: A Guerra dos Clones
61073,Hell Ride (2008),Action|Drama|Thriller,411475,13300.0,https://image.tmdb.org/t/p/w500/rZcKg8Zai9J4vFq1fAbbtGOOqix.jpg,Hell Ride
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,810900,13649.0,https://image.tmdb.org/t/p/w500/kqImEYXsDIlzPpu0KxyTXIx7smW.jpg,High School Musical 2
61167,Henry Poole is Here (2008),Drama|Mystery,1029120,13107.0,https://image.tmdb.org/t/p/w500/jFVGOOt8b5QO17MjZnklyVVdMiI.jpg,O Paraíso é Logo Aqui
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,490181,13256.0,https://image.tmdb.org/t/p/w500/mTjPjWh7EwPCKPmFZs7HOszPj9Q.jpg,A Era Da Escuridão: Mutant Chronicles
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,1185616,8885.0,https://image.tmdb.org/t/p/w500/y0t0yTyrEkzDf0Yl8uiSLrVPWvQ.jpg,Valsa com Bashir
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,1139797,13310.0,https://image.tmdb.org/t/p/w500/usJZD6BgU29hRPzQlvfFGsp8AXC.jpg,Deixa Ela Entrar
61246,Hamlet 2 (2008),Comedy,1104733,12621.0,https://image.tmdb.org/t/p/w500/ohbtoJjnn0vSMIRo8L45HqYsKM9.jpg,Perdendo a Noção
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,452608,10483.0,https://image.tmdb.org/t/p/w500/oUOKLTn9uVjk7R4rUxSJGLDLTmv.jpg,Corrida Mortal
61250,"House Bunny, The (2008)",Comedy,852713,12620.0,https://image.tmdb.org/t/p/w500/xcyypEkuW1X7RYXzDVrEcDzTReQ.jpg,A Casa das Coelhinhas
61255,"Rocker, The (2008)",Comedy,1031969,10186.0,https://image.tmdb.org/t/p/w500/cyxRRpyttI9LcmovpcUSiCXUC7O.jpg,O Roqueiro
61262,Mirrors (2008),Horror|Mystery|Thriller,790686,13515.0,https://image.tmdb.org/t/p/w500/1hnjHdVSsfnblSK1Q40cHpEumUa.jpg,Espelhos do Medo
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary,963807,15320.0,https://image.tmdb.org/t/p/w500/8M8TjVNxo9Y9cEizJjtIVI3YL3T.jpg,I.O.U.S.A.
61289,Sukiyaki Western Django (2008),Action|Western,906665,13637.0,https://image.tmdb.org/t/p/w500/6rglnNhFPDetSms0DAR2WcXKJvq.jpg,Sukiyaki Western Django
61319,Somers Town (2008),Drama,1172206,14298.0,https://image.tmdb.org/t/p/w500/kr5B00hkWbdMTOe43coJZ1yVhI2.jpg,Somers Town
61323,Burn After Reading (2008),Comedy|Crime|Drama,887883,4944.0,https://image.tmdb.org/t/p/w500/ad12q3VNQZNr1W8e7839GLcpdYA.jpg,Queime Depois de Ler
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,364970,9381.0,https://image.tmdb.org/t/p/w500/hv5pWWC6wNBz3HRAWk3QXV8pHU8.jpg,Missão Babilônia
61348,Disaster Movie (2008),Comedy,1213644,13805.0,https://image.tmdb.org/t/p/w500/vduTGZDYphRaKILyQdJqtKQJJPI.jpg,Super-Heróis: A Liga da Injustiça
61352,Traitor (2008),Crime|Drama|Thriller,988047,13291.0,https://image.tmdb.org/t/p/w500/yMTLHzhaAwlQePPw0b4bbqdLQXe.jpg,O Traidor
61394,"Onion Movie, The (2008)",Comedy,392878,14771.0,https://image.tmdb.org/t/p/w500/pqbHZLridWsPoMZ0JDeGIqcbiza.jpg,Loucos Pela Notícia
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,831887,8285.0,https://image.tmdb.org/t/p/w500/dl7wGd0reTPwSN4NcJyR9gRsUm0.jpg,The Spirit: O Filme
61406,John Adams (2008),Drama,472027,118309.0,,John Adams (2008)
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,814022,13184.0,https://image.tmdb.org/t/p/w500/przQyL91J0d4P6SxcdsusD8qNcP.jpg,Perigo em Bangkok
61628,Sunflower (Xiang ri kui) (2005),Drama,401808,38019.0,https://image.tmdb.org/t/p/w500/cchdXUjTDH9FpXul2m9bKVlxui5.jpg,Flores do Amanhã
61705,Lakeview Terrace (2008),Drama|Thriller,947802,13279.0,https://image.tmdb.org/t/p/w500/lZyiwxD28MOLA1UiW4w30qzEfCw.jpg,O Vizinho
61697,Righteous Kill (2008),Crime|Mystery|Thriller,1034331,13389.0,https://image.tmdb.org/t/p/w500/zckSqEoRghc0ZMI4HRsnZGUIHDx.jpg,As Duas Faces da Lei
61692,Altered (2006),Horror|Sci-Fi|Thriller,457275,14458.0,https://image.tmdb.org/t/p/w500/lkeR9v6nknBLE4wJdT2zjsn4IMq.jpg,Aterrorizados
61729,Ghost Town (2008),Comedy|Fantasy|Romance,995039,12797.0,https://image.tmdb.org/t/p/w500/iQD3GbY0zrxF2AknxAj4fynmuvY.jpg,Ghost Town - Um Espírito Atrás de Mim
61986,Appaloosa (2008),Western,800308,12690.0,https://image.tmdb.org/t/p/w500/31EyHyUEijrxExHHGlKfSH6clDN.jpg,Appaloosa - Uma Cidade sem Lei
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,353324,16456.0,https://image.tmdb.org/t/p/w500/iIAJJP961taokMdhYhosYGf0JKT.jpg,O Corvo: Vingança Maldita
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,1059786,13027.0,https://image.tmdb.org/t/p/w500/owv9nfKSe3JjnsUQnw1JhxOtHaC.jpg,Controle Absoluto
62008,Dead Fury (2008),Action|Animation|Comedy|Horror,1282036,37776.0,https://image.tmdb.org/t/p/w500/1WEfdfwVCtfA9Ov1IZudjqOl4gW.jpg,Dead Fury
62113,How to Lose Friends & Alienate People (2008),Comedy,455538,13092.0,https://image.tmdb.org/t/p/w500/sOa22Euf5QBjaSK7K0ihVzFkRZL.jpg,Um Louco Apaixonado
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,981227,12182.0,https://image.tmdb.org/t/p/w500/h11oGOlbiWwKGX3sI7WXc51FYdm.jpg,Nick & Norah: Uma Noite de Amor e Música
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,47682,46492.0,https://image.tmdb.org/t/p/w500/5GwXAP40uR55lRqcdw8S6u4DtWr.jpg,O Som da Montanha
62250,Gomorrah (Gomorra) (2008),Crime|Drama,929425,8882.0,https://image.tmdb.org/t/p/w500/jMuMw6vnqCIYm6sdHNUgMmgRBaa.jpg,Gomorra
62293,"Duchess, The (2008)",Drama|Romance,864761,12783.0,https://image.tmdb.org/t/p/w500/yA875ZvQCNHWi6fSUnyGCBhPstE.jpg,A Duquesa
62299,Alone in the Dark II (2008),Action|Horror,913951,12683.0,https://image.tmdb.org/t/p/w500/67CV3OUb7Yi6FzvEvvxcQMbo6aL.jpg,Alone In The Dark 2 - O Retorno do Mal
62344,Rachel Getting Married (2008),Drama|Romance,1084950,14976.0,https://image.tmdb.org/t/p/w500/iOGy6Krf8iX73BesAWymuZcFXRn.jpg,O Casamento de Rachel
62374,Body of Lies (2008),Action|Drama|Thriller,758774,12113.0,https://image.tmdb.org/t/p/w500/wIUBj0wIcTsqcFsxGFUdx6e5Lhp.jpg,Rede de Mentiras
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,279077,225130.0,,FLCL (2000)
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,1007028,10358.0,https://image.tmdb.org/t/p/w500/4VxsCE2NFo8zR5qB0VqqDFHxq43.jpg,"Pagando Bem, Que Mal Tem?"
62376,City of Ember (2008),Adventure|Children|Sci-Fi,970411,13600.0,https://image.tmdb.org/t/p/w500/jcttzMQzwUUSAQBv0wSUYvsfMhW.jpg,Cidade das Sombras
62437,W. (2008),Drama,1175491,10523.0,https://image.tmdb.org/t/p/w500/nJm8UF4zbUYEoku9seEtz1PTJGS.jpg,W.
62394,Max Payne (2008),Action|Crime|Drama|Thriller,467197,13051.0,https://image.tmdb.org/t/p/w500/w1Hq5B2wXsbv7G8mA3MIWbjDpQh.jpg,Max Payne
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,6333,30266.0,https://image.tmdb.org/t/p/w500/edY5eDCC08OUKjS0k7zWUxYM9BB.jpg,20.000 Léguas Submarinas
62439,My Best Friend's Girl (2008),Comedy|Romance,1046163,13596.0,https://image.tmdb.org/t/p/w500/kTKt9mhLyJiUqd58YXlOXk5LPkO.jpg,"Amigos, Amigos, Mulheres à Parte"
62511,"Synecdoche, New York (2008)",Comedy|Drama,383028,4960.0,https://image.tmdb.org/t/p/w500/rTqHNku1QIzBDiNZkszq2B1CU6f.jpg,"Sinédoque, Nova York"
62644,"Wave, The (Welle, Die) (2008)",Drama,1063669,7735.0,https://image.tmdb.org/t/p/w500/1No5oxuNfsIlAX05ddjOJRcLlM1.jpg,A Onda
62586,"American Carol, An (2008)",Comedy|Fantasy,1190617,13948.0,https://image.tmdb.org/t/p/w500/uEDdzt1ZTB1BRo95gMkBytl0NqM.jpg,Corra que tem Loucos por Aí!
62553,"Secret Life of Bees, The (2008)",Drama,416212,12837.0,https://image.tmdb.org/t/p/w500/ieitBNWV0ey6JTA46l3SwiRndeC.jpg,A Vida Secreta das Abelhas
62662,Tokyo-Ga (1985),Documentary,90182,76406.0,https://image.tmdb.org/t/p/w500/xegKL9C46PqyUEik3s9Py3W2Ina.jpg,Tokyo-Ga
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,963743,12689.0,https://image.tmdb.org/t/p/w500/51TFNJlnpd3qfeO8DjC07E9cnYd.jpg,"Gatos, Fios-dentais e Amassos"
62792,Pride and Glory (2008),Crime|Drama,482572,13150.0,https://image.tmdb.org/t/p/w500/tEQIxqW8TZfvBcj4VsNRMtGbdXM.jpg,Força Policial
62799,"Express, The (2008)",Drama,469903,14325.0,https://image.tmdb.org/t/p/w500/dkEKz5D1gIYljnqAquY5zOHlT4w.jpg,No Limite: A História de Ernie Davis
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,280453,16068.0,https://image.tmdb.org/t/p/w500/3AhqhaCdXgsSKdHTyYWwO7AfaO1.jpg,Babylon 5 - A Lenda dos Rangers
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,871427,15289.0,https://image.tmdb.org/t/p/w500/vJfaGrtbugADGYdlmtI6xfWxfpB.jpg,Babylon  5: Os Contos Perdidos
62849,RocknRolla (2008),Action|Crime,1032755,13809.0,https://image.tmdb.org/t/p/w500/1r0rKBB7LIVGS9S2xDgO7W5Sfsd.jpg,Rock'N'Rolla: A Grande Roubada
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,1054486,13253.0,https://image.tmdb.org/t/p/w500/MXEW5YQFmZEVJAiTMuQ5YGQOKL.jpg,Futurama - O Jogo de Bender
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi,910812,114796.0,,Tin Man (2007)
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,479952,10527.0,https://image.tmdb.org/t/p/w500/xBOKF6ks8aFtvanyKPRfeZWErm.jpg,Madagascar 2
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,861689,8338.0,https://image.tmdb.org/t/p/w500/45BC2x8K6M7nzgxL0lnY4SUlCmi.jpg,Ensaio Sobre a Cegueira
63072,"Road, The (2009)",Adventure|Drama|Thriller,898367,20766.0,https://image.tmdb.org/t/p/w500/8r0Kam2NyRD4s3QztRfjNssAjVy.jpg,A Estrada
63113,Quantum of Solace (2008),Action|Adventure|Thriller,830515,10764.0,https://image.tmdb.org/t/p/w500/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,007: Quantum of Solace
63062,Changeling (2008),Crime|Drama|Mystery,824747,3580.0,https://image.tmdb.org/t/p/w500/feBAF48a6hmOr3KMlrxwGzlHCbK.jpg,A Troca
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,1010048,12405.0,https://image.tmdb.org/t/p/w500/timJSy64zR0BM2xhkXwIyvDG6MM.jpg,Quem Quer Ser um Milionário?
63131,Role Models (2008),Comedy,430922,15373.0,https://image.tmdb.org/t/p/w500/2knwFtrCwnMLrioOl6ZiycpRxOp.jpg,"Faça o Que Eu Digo, Não Faça o Que Eu Faço"
63222,JCVD (2008),Action|Drama|Thriller,1130988,13672.0,https://image.tmdb.org/t/p/w500/g65MZXhaDrLVPo0uwxhgG6R0so6.jpg,JCVD: A Maior Luta de Sua Vida
63179,Tokyo! (2008),Drama,976060,8938.0,https://image.tmdb.org/t/p/w500/l1BqxjrZV0SoSTAg3tit3UjJL19.jpg,Tóquio!
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,128996,42884.0,https://image.tmdb.org/t/p/w500/mBJf38leGVqbFkEm5VFJITpXBOI.jpg,A Cinderela
63276,Crows Zero (Kurôzu zero) (2007),Action,1016290,14943.0,https://image.tmdb.org/t/p/w500/jGXOsufjobpLsNA9hdEIlXxGw1M.jpg,Operação Corvo
63312,Krabat (2008),Drama|Fantasy,772181,4627.0,https://image.tmdb.org/t/p/w500/nCYpa6P6KuBIGmIf7khCLKC91KR.jpg,Prisioneiros da Magia
63393,Camp Rock (2008),Comedy|Musical|Romance,1055366,13655.0,https://image.tmdb.org/t/p/w500/7IXMqZnwccogptThay3togKIFWw.jpg,Camp Rock
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,387736,13905.0,,Farscape: The Peacekeeper Wars (2004)
63479,Sex Drive (2008),Comedy,1135985,13523.0,https://image.tmdb.org/t/p/w500/6D5FuwuZR7BEAbiyNfLKuV5KGN.jpg,Sex Drive: Rumo ao Sexo
63436,Saw V (2008),Crime|Horror|Thriller,1132626,11917.0,https://image.tmdb.org/t/p/w500/wi9pLhftcB3SMx0R2BrfVpt80Iu.jpg,Jogos Mortais V
63515,The Island (2006),Drama|Mystery,851577,22358.0,https://image.tmdb.org/t/p/w500/dqVWksB2VpPl4Koa2B5UcET5dtY.jpg,Ostrov: A Ilha
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,1014775,14405.0,https://image.tmdb.org/t/p/w500/aKpkqpVYyUYqV8ahTAspbu7cCJw.jpg,Perdido pra Cachorro
63808,"Class, The (Entre les murs) (2008)",Drama,1068646,8841.0,https://image.tmdb.org/t/p/w500/15y3OhcAorTOmw8O8fyZAIK0iuY.jpg,Entre os Muros da Escola
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,59320,88435.0,https://image.tmdb.org/t/p/w500/7Vhef9ETYEkagwAQFPMmkZJyXr6.jpg,刺青一代
63853,Australia (2008),Adventure|Drama|War|Western,455824,6972.0,https://image.tmdb.org/t/p/w500/xMik0kbNEf9a5V7CYAEboxCjeMQ.jpg,Austrália
63826,Splinter (2008),Action|Horror|Thriller,1031280,13220.0,https://image.tmdb.org/t/p/w500/vfR4xSSGF2sws9c41aWdg3wqcqy.jpg,Espinhos
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,397892,13053.0,https://image.tmdb.org/t/p/w500/puAIiFICbqLehrE8X884ZbNxI8N.jpg,Bolt: Supercão
63876,Milk (2008),Drama,1013753,10139.0,https://image.tmdb.org/t/p/w500/f2eFCWUJ3FMNXDxo4iPjLTpjKxp.jpg,Milk: A Voz da Igualdade
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,1099212,8966.0,https://image.tmdb.org/t/p/w500/o4ki1gYHkP6IWNdwjHvI9vzfpuC.jpg,Crepúsculo
64010,"Children, The (2008)",Horror,1172571,16342.0,https://image.tmdb.org/t/p/w500/vTyc2ahe0qq7BVBlPD3L4zAl7WU.jpg,The Children
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,1129442,13387.0,https://image.tmdb.org/t/p/w500/t6ayrfuhmKl6VUOByP7RJL047X1.jpg,Carga Explosiva 3
64032,Four Christmases (2008),Comedy,369436,12193.0,https://image.tmdb.org/t/p/w500/j237FZEU0K96o01nIihgABvN4qy.jpg,Surpresas do Amor
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,914798,14574.0,https://image.tmdb.org/t/p/w500/zYRk58BJd7bLErTWlx3tVsUUbbV.jpg,O Menino do Pijama Listrado
64114,Fireproof (2008),Drama|Romance,1129423,14438.0,https://image.tmdb.org/t/p/w500/fX1n097j6l7Y47jtph8Z4SwJkbR.jpg,À Prova de Fogo
64116,Igor (2008),Animation|Comedy,465502,14248.0,https://image.tmdb.org/t/p/w500/mI4SPs0bZQm7bGVZKToC8KUsTd.jpg,Igor
64167,Dinotopia (2002),Adventure|Fantasy,233044,12224.0,,Dinotopia (2002)
64197,Hunger (2008),Drama,986233,10360.0,https://image.tmdb.org/t/p/w500/nkvWaFN2S2zN5ZNBrZWfGfClBkU.jpg,Fome
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,450314,13056.0,https://image.tmdb.org/t/p/w500/2KL3iyDWRnrtHQTAg25YCXAcUxT.jpg,O Justiceiro: Em Zona de Guerra
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,897387,13394.0,https://image.tmdb.org/t/p/w500/bkIEMVAYQHUhkxyLA9dhozDCLAt.jpg,Shrek Bate o Sino
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,828154,34283.0,https://image.tmdb.org/t/p/w500/j0wI5U3HWL0ti8YlUU4b4T1U5r7.jpg,O Guia Pervertido do Cinema
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,1118511,14447.0,https://image.tmdb.org/t/p/w500/p5FwgKFOmNThKpOmIBtsE5dEBqd.jpg,Wallace & Gromit: Uma Questão de Miolo e Morte
64501,Che: Part Two (2008),Drama|War,374569,8880.0,https://image.tmdb.org/t/p/w500/eU1FVrytC9zkPlAcJVr8NXw12rQ.jpg,Che 2: A Guerrilha
64499,Che: Part One (2008),Drama|War,892255,8881.0,https://image.tmdb.org/t/p/w500/ekUpkM5tStkZuzpIzg77PbkG6SM.jpg,Che: O Argentino
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,970416,10200.0,https://image.tmdb.org/t/p/w500/mFT6PNXqDpYwE0Zgsqard9nvrke.jpg,O Dia em que a Terra Parou
64575,Doubt (2008),Drama|Mystery,918927,14359.0,https://image.tmdb.org/t/p/w500/zrVTtvLBk0yp2wlinURhzPVbkxi.jpg,Dúvida
64620,Frost/Nixon (2008),Drama,870111,11499.0,https://image.tmdb.org/t/p/w500/nLrRrHZQ40tWqLTY3kxgS4x7GUw.jpg,Frost/Nixon
64614,Gran Torino (2008),Crime|Drama,1205489,13223.0,https://image.tmdb.org/t/p/w500/lnguNPnsaC4siq4TlzM2QEsTLsa.jpg,Gran Torino
64622,"Reader, The (2008)",Drama|Romance,976051,8055.0,https://image.tmdb.org/t/p/w500/4diwcF5X2ruYdNKOne0qtuaFKml.jpg,O Leitor
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,1121794,13980.0,https://image.tmdb.org/t/p/w500/6NoBEmnIRdulnf1spfdYv21lEHK.jpg,Sword of the Stranger
64716,Seven Pounds (2008),Drama,814314,11321.0,https://image.tmdb.org/t/p/w500/pxJOJUV9UVYMlHmQVUh4zcXCOSf.jpg,Sete Vidas
64839,"Wrestler, The (2008)",Drama,1125849,12163.0,https://image.tmdb.org/t/p/w500/zGXvybw9N2KSLkJ6T6pKJpT6Gfc.jpg,O Lutador
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,421715,4922.0,https://image.tmdb.org/t/p/w500/v9emaesXHtzXcca0tuSPDsSh3K9.jpg,O Curioso Caso de Benjamin Button
64969,Yes Man (2008),Comedy,1068680,10201.0,https://image.tmdb.org/t/p/w500/mDZlrYsoROuVdiuvrWFBQtrhJCC.jpg,Sim Senhor
